"locale","district_id","name"
"th_TH","Nong Bua Noi","หนองบัวน้อย"
"th_TH","Nong Ya Khao","หนองหญ้าขาว"
"th_TH","Non Pradu","โนนประดู่"
"th_TH","Phon Thong","โพนทอง"
"th_TH","Sam Mueang","สามเมือง"
"th_TH","Sida","สีดา"
"th_TH","Nong Tat Yai","หนองตาดใหญ่"
"th_TH","Sema","เสมา"
"th_TH","Khong Yang","โค้งยาง"
"th_TH","Khorat","โคราช"
"th_TH","Non Kha","โนนค่า"
"th_TH","Kut Chik","กุดจิก"
"th_TH","Na Klang","นากลาง"
"th_TH","Bung Khilek","บุ่งขี้เหล็ก"
"th_TH","Makluea Kao","มะเกลือเก่า"
"th_TH","Makluea Mai","มะเกลือใหม่"
"th_TH","Sung Noen","สูงเนิน"
"th_TH","Nong Takai","หนองตะไก้"
"th_TH","Laem Thong","แหลมทอง"
"th_TH","Thai Charoen","ไทยเจริญ"
"th_TH","Ban Mai","บ้านใหม่"
"th_TH","Lung Khwao","ลุงเขว้า"
"th_TH","Saraphi","สารภี"
"th_TH","Nong Mai Phai","หนองไม้ไผ่"
"th_TH","Nong Takai","หนองตะไก้"
"th_TH","Nong Bunnak","หนองบุนนาก"
"th_TH","Nong Hua Raet","หนองหัวแรต"
"th_TH","Mueang Phlapphla","เมืองพลับพลา"
"th_TH","Kong Rot","กงรถ"
"th_TH","Ngio","งิ้ว"
"th_TH","Tako","ตะโก"
"th_TH","Thap Sawai","ทับสวาย"
"th_TH","Lung Takhian","หลุ่งตะเคียน"
"th_TH","Lung Pradu","หลุ่งประดู่"
"th_TH","Huai Khaen","ห้วยแคน"
"th_TH","Huai Thalaeng","ห้วยแถลง"
"th_TH","Hin Dat","หินดาด"
"th_TH","Charoen Suk","เจริญสุข"
"th_TH","Ta Pek","ตาเป๊ก"
"th_TH","Thawon","ถาวร"
"th_TH","Yai Yaem Watthana","ยายแย้มวัฒนา"
"th_TH","Isan Khet","อีสานเขต"
"th_TH","Mueang Fang","เมืองฝาง"
"th_TH","Samet","เสม็ด"
"th_TH","Nai Mueang","ในเมือง"
"th_TH","Krasang","กระสัง"
"th_TH","Kalantha","กลันทา"
"th_TH","Chum Het","ชุมเห็ด"
"th_TH","Thalung Lek","ถลุงเหล็ก"
"th_TH","Bua Thong","บัวทอง"
"th_TH","Ban Bua","บ้านบัว"
"th_TH","Ban Yang","บ้านยาง"
"th_TH","Phra Khru","พระครู"
"th_TH","Lumpuk","ลุมปุ๊ก"
"th_TH","Sawai Chik","สวายจีก"
"th_TH","Song Hong","สองห้อง"
"th_TH","Sakae Phrong","สะแกโพรง"
"th_TH","Sakae Sam","สะแกซำ"
"th_TH","Nong Tat","หนองตาด"
"th_TH","Lak Khet","หลักเขต"
"th_TH","Isan","อิสาณ"
"th_TH","Khaen Dong","แคนดง"
"th_TH","Dong Phlong","ดงพลอง"
"th_TH","Sa Bua","สระบัว"
"th_TH","Hua Fai","หัวฝาย"
"th_TH","Non Din Daeng","โนนดินแดง"
"th_TH","Lam Nang Rong","ลำนางรอง"
"th_TH","Som Poi","ส้มป่อย"
"th_TH","Krok Kaeo","โกรกแก้ว"
"th_TH","Non Suwan","โนนสุวรรณ"
"th_TH","Dong I Chan","ดงอีจาน"
"th_TH","Thung Changhan","ทุ่งจังหัน"
"th_TH","Mueang Phai","เมืองไผ่"
"th_TH","Krasang","กระสัง"
"th_TH","Kantharom","กันทรารมย์"
"th_TH","Chum Saeng","ชุมแสง"
"th_TH","Ban Prue","บ้านปรือ"
"th_TH","Lamduan","ลำดวน"
"th_TH","Si Phum","ศรีภูมิ"
"th_TH","Song Chan","สองชั้น"
"th_TH","Sung Noen","สูงเนิน"
"th_TH","Nong Teng","หนองเต็ง"
"th_TH","Huai Samran","ห้วยสำราญ"
"th_TH","Khu Mueang","คูเมือง"
"th_TH","Tum Yai","ตูมใหญ่"
"th_TH","Ban Phae","บ้านแพ"
"th_TH","Pa Khiap","ปะเคียบ"
"th_TH","Phon Samran","พรสำราญ"
"th_TH","Nong Khaman","หนองขมาร"
"th_TH","Hin Lek Fai","หินเหล็กไฟ"
"th_TH","Mueang Yang","เมืองยาง"
"th_TH","Khok Sanuan","โคกสนวน"
"th_TH","Cho Phaka","ช่อผกา"
"th_TH","Chamni","ชำนิ"
"th_TH","Laluat","ละลวด"
"th_TH","Nong Plong","หนองปล่อง"
"th_TH","Don Kok","ดอนกอก"
"th_TH","Na Pho","นาโพธิ์"
"th_TH","Ban Khu","บ้านคู"
"th_TH","Ban Du","บ้านดู่"
"th_TH","Si Sawang","ศรีสว่าง"
"th_TH","Kan Lueang","ก้านเหลือง"
"th_TH","Chum Saeng","ชุมแสง"
"th_TH","Thanon Hak","ถนนหัก"
"th_TH","Sap Phraya","ทรัพย์พระยา"
"th_TH","Thung Saeng Thong","ทุ่งแสงทอง"
"th_TH","Nang Rong","นางรอง"
"th_TH","Ban Sing","บ้านสิงห์"
"th_TH","Lam Sai Yong","ลำไทรโยง"
"th_TH","Sadao","สะเดา"
"th_TH","Nong Bot","หนองโบสถ์"
"th_TH","Nong Sano","หนองโสน"
"th_TH","Nong Sai","หนองไทร"
"th_TH","Nong Kong","หนองกง"
"th_TH","Nong Yai Phim","หนองยายพิมพ์"
"th_TH","Hua Thanon","หัวถนน"
"th_TH","Daeng Yai","แดงใหญ่"
"th_TH","Ku Suan Taeng","กู่สวนแตง"
"th_TH","Thonglang","ทองหลาง"
"th_TH","Nong Yueang","หนองเยือง"
"th_TH","Nong Waeng","หนองแวง"
"th_TH","Khao Din Nuea","เขาดินเหนือ"
"th_TH","Non Charoen","โนนเจริญ"
"th_TH","Chanthop Phet","จันทบเพชร"
"th_TH","Ban Kruat","บ้านกรวด"
"th_TH","Bueng Charoen","บึงเจริญ"
"th_TH","Prasat","ปราสาท"
"th_TH","Sai Taku","สายตะกู"
"th_TH","Nong Mai Ngam","หนองไม้งาม"
"th_TH","Hin Lat","หินลาด"
"th_TH","Non Khwang","โนนขวาง"
"th_TH","Ban Dan","บ้านด่าน"
"th_TH","Prasat","ปราสาท"
"th_TH","Wang Nuea","วังเหนือ"
"th_TH","Khao Khok","เขาคอก"
"th_TH","Salaeng Thon","แสลงโทน"
"th_TH","Khok Tum","โคกตูม"
"th_TH","Khok Makham","โคกมะขาม"
"th_TH","Khok Ma","โคกม้า"
"th_TH","Khok Yang","โคกย่าง"
"th_TH","Phaisan","ไพศาล"
"th_TH","Chorakhe Mak","จรเข้มาก"
"th_TH","Tako Taphi","ตะโกตาพิ"
"th_TH","Ban Sai","บ้านไทร"
"th_TH","Prakhon Chai","ประโคนชัย"
"th_TH","Prathat Bu","ประทัดบุ"
"th_TH","Pang Ku","ปังกู"
"th_TH","Lawia","ละเวี้ย"
"th_TH","Si Liam","สี่เหลี่ยม"
"th_TH","Nong Bon","หนองบอน"
"th_TH","Khok Mamuang","โคกมะม่วง"
"th_TH","Thai Charoen","ไทยเจริญ"
"th_TH","Pakham","ปะคำ"
"th_TH","Nong Bua","หนองบัว"
"th_TH","Hu Thamnop","หูทำนบ"
"th_TH","Khok Khamin","โคกขมิ้น"
"th_TH","Chan Dum","จันดุม"
"th_TH","Pa Chan","ป่าชัน"
"th_TH","Sadao","สะเดา"
"th_TH","Samrong","สำโรง"
"th_TH","Ban Pao","บ้านเป้า"
"th_TH","Ban Waeng","บ้านแวง"
"th_TH","Ban Chan","บ้านจาน"
"th_TH","Ban Yang","บ้านยาง"
"th_TH","Phutthaisong","พุทไธสง"
"th_TH","Mafueang","มะเฟือง"
"th_TH","Hai Sok","หายโศก"
"th_TH","Khok Wan","โคกว่าน"
"th_TH","Ta Chong","ตาจง"
"th_TH","Lahan Sai","ละหานทราย"
"th_TH","Samrong Mai","สำโรงใหม่"
"th_TH","Nong Waeng","หนองแวง"
"th_TH","Nong Takhrong","หนองตะครอง"
"th_TH","Mueang Faek","เมืองแฝก"
"th_TH","Salaeng Phan","แสลงพัน"
"th_TH","Khok Klang","โคกกลาง"
"th_TH","Khok Lam","โคกล่าม"
"th_TH","Khok Sa-at","โคกสะอาด"
"th_TH","Talat Pho","ตลาดโพธิ์"
"th_TH","Thamen Chai","ทะเมนชัย"
"th_TH","Ban Yang","บ้านยาง"
"th_TH","Bu Pho","บุโพธิ์"
"th_TH","Phathairin","ผไทรินทร์"
"th_TH","Lam Plai Mat","ลำปลายมาศ"
"th_TH","Nong Don","หนองโดน"
"th_TH","Nong Kathing","หนองกะทิง"
"th_TH","Nong Khu","หนองคู"
"th_TH","Nong Bua Khok","หนองบัวโคก"
"th_TH","Hin Khon","หินโคน"
"th_TH","Mueang Kae","เมืองแก"
"th_TH","Krasang","กระสัง"
"th_TH","Chum Saeng","ชุมแสง"
"th_TH","Don Mon","ดอนมนต์"
"th_TH","Tha Muang","ท่าม่วง"
"th_TH","Thung Wang","ทุ่งวัง"
"th_TH","Nikhom","นิคม"
"th_TH","Ron Thong","ร่อนทอง"
"th_TH","Satuek","สตึก"
"th_TH","Sanam Chai","สนามชัย"
"th_TH","Sakae","สะแก"
"th_TH","Nong Yai","หนองใหญ่"
"th_TH","Mueang Phai","เมืองไผ่"
"th_TH","Yoei Prasat","เย้ยปราสาท"
"th_TH","Khok Sawang","โคกสว่าง"
"th_TH","Khok Sung","โคกสูง"
"th_TH","Don Arang","ดอนอะราง"
"th_TH","Tha Pho Chai","ท่าโพธิ์ชัย"
"th_TH","Thung Kraten","ทุ่งกระเต็น"
"th_TH","Thung Kratat Phatthana","ทุ่งกระตาดพัฒนา"
"th_TH","Bu Krasang","บุกระสัง"
"th_TH","Nong Ki","หนองกี่"
"th_TH","Mueang Fai","เมืองฝ้าย"
"th_TH","Sao Diao","เสาเดียว"
"th_TH","Thai Samakkhi","ไทยสามัคคี"
"th_TH","Sa Kaeo","สระแก้ว"
"th_TH","Sa Thong","สระทอง"
"th_TH","Nong Chai Si","หนองชัยศรี"
"th_TH","Huai Hin","ห้วยหิน"
"th_TH","Mueang Pho","เมืองโพธิ์"
"th_TH","Khok Lek","โคกเหล็ก"
"th_TH","Ta Sao","ตาเสา"
"th_TH","Ban Tako","บ้านตะโก"
"th_TH","Sanuan","สนวน"
"th_TH","Sam Waeng","สามแวง"
"th_TH","Huai Rat","ห้วยราช"
"th_TH","Huai Racha","ห้วยราชา"
"th_TH","Khwao Sinarin","เขวาสินรินทร์"
"th_TH","Ta Kuk","ตากูก"
"th_TH","Ban Rae","บ้านแร่"
"th_TH","Bueng","บึง"
"th_TH","Prasat Thong","ปราสาททอง"
"th_TH","Chaniang","เฉนียง"
"th_TH","Thenmi","เทนมีย์"
"th_TH","Phia Ram","เพี้ยราม"
"th_TH","Mueang Thi","เมืองที"
"th_TH","Kae Yai","แกใหญ่"
"th_TH","Salaeng Phan","แสลงพันธ์"
"th_TH","Nai Mueang","ในเมือง"
"th_TH","Ka Ko","กาเกาะ"
"th_TH","Kho Kho","คอโค"
"th_TH","Trasaeng","ตระแสง"
"th_TH","Tang Chai","ตั้งใจ"
"th_TH","Ta Ong","ตาอ็อง"
"th_TH","Tha Sawang","ท่าสว่าง"
"th_TH","Nok Mueang","นอกเมือง"
"th_TH","Na Di","นาดี"
"th_TH","Na Bua","นาบัว"
"th_TH","Bu Rue Si","บุฤาษี"
"th_TH","Ram","ราม"
"th_TH","Salakdai","สลักได"
"th_TH","Sawai","สวาย"
"th_TH","Samrong","สำโรง"
"th_TH","Non","โนน"
"th_TH","Kham Phong","คำผง"
"th_TH","Rawiang","ระเวียง"
"th_TH","Nong Thep","หนองเทพ"
"th_TH","Nong Luang","หนองหลวง"
"th_TH","Naeng Mut","แนงมุด"
"th_TH","Khok Takhian","โคกตะเคียน"
"th_TH","Kap Choeng","กาบเชิง"
"th_TH","Khu Tan","คูตัน"
"th_TH","Dan","ด่าน"
"th_TH","Takhian","ตะเคียน"
"th_TH","Pen Suk","เป็นสุข"
"th_TH","Mueang Ling","เมืองลีง"
"th_TH","Krahat","กระหาด"
"th_TH","Chom Phra","จอมพระ"
"th_TH","Chum Saeng","ชุมแสง"
"th_TH","Ban Phue","บ้านผือ"
"th_TH","Bu Kraeng","บุแกรง"
"th_TH","Lum Rawi","ลุ่มระวี"
"th_TH","Nong Sanit","หนองสนิท"
"th_TH","Mueang Bua","เมืองบัว"
"th_TH","Phrai Khla","ไพรขลา"
"th_TH","Krabueang","กระเบื้อง"
"th_TH","Chumphon Buri","ชุมพลบุรี"
"th_TH","Na Nong Phai","นาหนองไผ่"
"th_TH","Yawuek","ยะวึก"
"th_TH","Si Narong","ศรีณรงค์"
"th_TH","Sa Khut","สระขุด"
"th_TH","Nong Ruea","หนองเรือ"
"th_TH","Mueang Kae","เมืองแก"
"th_TH","Phon Khrok","โพนครก"
"th_TH","Krapho","กระโพ"
"th_TH","Tha Tum","ท่าตูม"
"th_TH","Thung Kula","ทุ่งกุลา"
"th_TH","Ba","บะ"
"th_TH","Bua Khok","บัวโคก"
"th_TH","Phrom Thep","พรมเทพ"
"th_TH","Nong Methi","หนองเมธี"
"th_TH","Nong Bua","หนองบัว"
"th_TH","Charat","จรัส"
"th_TH","Ta Wang","ตาวัง"
"th_TH","Buachet","บัวเชด"
"th_TH","Sadao","สะเดา"
"th_TH","Samphao Lun","สำเภาลูน"
"th_TH","A Phon","อาโพน"
"th_TH","Chuea Phloeng","เชื้อเพลิง"
"th_TH","Khok Yang","โคกยาง"
"th_TH","Khok Sa-at","โคกสะอาด"
"th_TH","Chok Na Sam","โชคนาสาม"
"th_TH","Phlai","ไพล"
"th_TH","Kang Aen","กังแอน"
"th_TH","Kantuat Ramuan","กันตวจระมวล"
"th_TH","Ta Bao","ตาเบา"
"th_TH","Tani","ตานี"
"th_TH","Thamo","ทมอ"
"th_TH","Thung Mon","ทุ่งมน"
"th_TH","Ban Sai","บ้านไทร"
"th_TH","Ban Phluang","บ้านพลวง"
"th_TH","Prathat Bu","ประทัดบุ"
"th_TH","Prasat Thanong","ปราสาททนง"
"th_TH","Prue","ปรือ"
"th_TH","Samut","สมุด"
"th_TH","Nong Yai","หนองใหญ่"
"th_TH","Khok Klang","โคกกลาง"
"th_TH","Chik Daek","จีกแดก"
"th_TH","Ta Miang","ตาเมียง"
"th_TH","Bakdai","บักได"
"th_TH","Boet","เบิด"
"th_TH","Kae","แก"
"th_TH","Phai","ไผ่"
"th_TH","Kut Kha Khim","กุดขาคีม"
"th_TH","Don Raet","ดอนแรด"
"th_TH","Thap Yai","ทับใหญ่"
"th_TH","That","ธาตุ"
"th_TH","Nam Khiao","น้ำเขียว"
"th_TH","Yang Sawang","ยางสว่าง"
"th_TH","Rattanaburi","รัตนบุรี"
"th_TH","Nong Bua Thong","หนองบัวทอง"
"th_TH","Nong Bua Ban","หนองบัวบาน"
"th_TH","Chok Nuea","โชคเหนือ"
"th_TH","Tapiang Tia","ตระเปียงเตีย"
"th_TH","Tram Dom","ตรำดม"
"th_TH","Lamduan","ลำดวน"
"th_TH","U Lok","อู่โลก"
"th_TH","Chaenwaen","แจนแวน"
"th_TH","Narong","ณรงค์"
"th_TH","Truat","ตรวจ"
"th_TH","Si Suk","ศรีสุข"
"th_TH","Nong Waeng","หนองแวง"
"th_TH","Taen","แตล"
"th_TH","Kut Wai","กุดหวาย"
"th_TH","Khwao Yai","ขวาวใหญ่"
"th_TH","Khalamae","คาละแมะ"
"th_TH","Charaphat","จารพัต"
"th_TH","Chang Pi","ช่างปี่"
"th_TH","Trom Phrai","ตรมไพร"
"th_TH","Truem","ตรึม"
"th_TH","Na Rung","นารุ่ง"
"th_TH","Phak Mai","ผักไหม"
"th_TH","Yang","ยาง"
"th_TH","Ra-ngaeng","ระแงง"
"th_TH","Nong Lek","หนองเหล็ก"
"th_TH","Nong Khwao","หนองขวาว"
"th_TH","Nong Bua","หนองบัว"
"th_TH","Khaen","แคน"
"th_TH","Phon Ko","โพนโก"
"th_TH","Na Nuan","นานวน"
"th_TH","Sanom","สนม"
"th_TH","Nong Rakhang","หนองระฆัง"
"th_TH","Nong I Yo","หนองอียอ"
"th_TH","Hua Ngua","หัวงัว"
"th_TH","Thep Raksa","เทพรักษา"
"th_TH","Krathiam","กระเทียม"
"th_TH","Khon Taek","ขอนแตก"
"th_TH","Dom","ดม"
"th_TH","Ta Khong","ตาคง"
"th_TH","Ta Tum","ตาตุม"
"th_TH","Thap Than","ทับทัน"
"th_TH","Ban Chan","บ้านจารย์"
"th_TH","Ban Chop","บ้านชบ"
"th_TH","Phra Kaeo","พระแก้ว"
"th_TH","Sakat","สะกาด"
"th_TH","Sangkha","สังขะ"
"th_TH","Ko Kaeo","เกาะแก้ว"
"th_TH","Samet","เสม็จ"
"th_TH","Kra-om","กระออม"
"th_TH","Pradu","ประดู่"
"th_TH","Si Suk","ศรีสุข"
"th_TH","Sano","สะโน"
"th_TH","Samrong Thap","สำโรงทาบ"
"th_TH","Nong Phai Lom","หนองไผ่ล้อม"
"th_TH","Nong Ha","หนองฮะ"
"th_TH","Muen Si","หมื่นศรี"
"th_TH","Phrai Phatthana"," เสียว"
"th_TH","Khok Tan"," ท่าคล้อ"
"th_TH","Dong Rak"," หนองงูเหลือม"
"th_TH","Takhian Ram"," หนองหว้า"
"th_TH","Lalom","หนองฮาง"
"th_TH","Mueang Chan","เมืองจันทร์"
"th_TH","Thakon","ตาโกน"
"th_TH","Nong Yai","หนองใหญ่"
"th_TH","Mueang Nuea","เมืองเหนือ"
"th_TH","Mueang Tai","เมืองใต้"
"th_TH","Pho","โพธิ์"
"th_TH","Phon Khwao","โพนเขวา"
"th_TH","Phon Kha","โพนข่า"
"th_TH","Phon Kho","โพนค้อ"
"th_TH","Khu Sot","คูซอด"
"th_TH","Chan","จาน"
"th_TH","Sam","ซำ"
"th_TH","Tadop","ตะดอบ"
"th_TH","Thum","ทุ่ม"
"th_TH","Nam Kham","น้ำคำ"
"th_TH","Ya Plong","หญ้าปล้อง"
"th_TH","Nong Kaeo","หนองแก้ว"
"th_TH","Nong Phai","หนองไผ่"
"th_TH","Nong Hai","หนองไฮ"
"th_TH","Nong Khrok","หนองครก"
"th_TH","Mak Khiap","หมากเขียบ"
"th_TH","Lao Kwang","เหล่ากวาง"
"th_TH","Non Kho","โนนค้อ"
"th_TH","Pho","โพธิ์"
"th_TH","Bok","บก"
"th_TH","Nong Kung","หนองกุง"
"th_TH","Siao","เสียว"
"th_TH","Dot","โดด"
"th_TH","Phue Yai","ผือใหญ่"
"th_TH","Nong Ma","หนองม้า"
"th_TH","I Se","อีเซ"
"th_TH","Non Pun","โนนปูน"
"th_TH","Phrai Bueng","ไพรบึง"
"th_TH","Din Daeng","ดินแดง"
"th_TH","Prasat Yoe","ปราสาทเยอ"
"th_TH","Samrong Phlan","สำโรงพลัน"
"th_TH","Suk Sawat","สุขสวัสดิ์"
"th_TH","Mueang","เมือง"
"th_TH","Wiang Nuea","เวียงเหนือ"
"th_TH","Sao Thong Chai","เสาธงชัย"
"th_TH","Non Samran","โนนสำราญ"
"th_TH","Krachaeng","กระแชง"
"th_TH","Kut Salao","กุดเสลา"
"th_TH","Khanun","ขนุน"
"th_TH","Chan Yai","จานใหญ่"
"th_TH","Cham","ชำ"
"th_TH","Trakat","ตระกาจ"
"th_TH","Thung Yai","ทุ่งใหญ่"
"th_TH","Nam Om","น้ำอ้อม"
"th_TH","Bueng Malu","บึงมะลู"
"th_TH","Phu Ngoen","ภูเงิน"
"th_TH","Phu Pha Mok","ภูผาหมอก"
"th_TH","Rung","รุง"
"th_TH","Lalai","ละลาย"
"th_TH","Suan Kluai","สวนกล้วย"
"th_TH","Sang Mek","สังเม็ก"
"th_TH","Nong Ya Lat","หนองหญ้าลาด"
"th_TH","Mueang Noi","เมืองน้อย"
"th_TH","Non Sang","โนนสัง"
"th_TH","Kham Niam","คำเนียม"
"th_TH","Chan","จาน"
"th_TH","Du","ดู่"
"th_TH","Dun","ดูน"
"th_TH","Tham","ทาม"
"th_TH","Bua Noi","บัวน้อย"
"th_TH","Phak Phaeo","ผักแพว"
"th_TH","Yang","ยาง"
"th_TH","Lathai","ละทาย"
"th_TH","Nong Kaeo","หนองแก้ว"
"th_TH","Nong Waeng","หนองแวง"
"th_TH","Nong Bua","หนองบัว"
"th_TH","Nong Hua Chang","หนองหัวช้าง"
"th_TH","I Pat","อีปาด"
"th_TH","Khok Phet","โคกเพชร"
"th_TH","Sano","โสน"
"th_TH","Chai Di","ใจดี"
"th_TH","Kritsana","กฤษณา"
"th_TH","Kanthararom","กันทรารมย์"
"th_TH","Chakong","จะกง"
"th_TH","Dong Kam Met","ดองกำเม็ด"
"th_TH","Takhian","ตะเคียน"
"th_TH","Ta Ut","ตาอุด"
"th_TH","Nikhom Phatthana","นิคมพัฒนา"
"th_TH","Prasat","ปราสาท"
"th_TH","Prue Yai","ปรือใหญ่"
"th_TH","Lom Sak","ลมศักดิ์"
"th_TH","Si Trakun","ศรีตระกูล"
"th_TH","Si Sa-at","ศรีสะอาด"
"th_TH","Sadao Yai","สะเดาใหญ่"
"th_TH","Samrong Ta Chen","สำโรงตาเจ็น"
"th_TH","Nong Chalong","หนองฉลอง"
"th_TH","Huai Nuea","ห้วยเหนือ"
"th_TH","Huai Tai","ห้วยใต้"
"th_TH","Huai Samran","ห้วยสำราญ"
"th_TH","Hua Suea","หัวเสือ"
"th_TH","Non Sung","โนนสูง"
"th_TH","Pho Krasang","โพธิ์กระสังข์"
"th_TH","Pho Wong","โพธิ์วงศ์"
"th_TH","Phrai","ไพร"
"th_TH","Krawan","กระหวัน"
"th_TH","Kanthrom","กันทรอม"
"th_TH","Khun Han","ขุนหาญ"
"th_TH","Bak Dong","บักดอง"
"th_TH","Phran","พราน"
"th_TH","Phu Fai","ภูฝ้าย"
"th_TH","Si","สิ"
"th_TH","Huai Chan","ห้วยจันทร์"
"th_TH","Khoen","เขิน"
"th_TH","Khup","คูบ"
"th_TH","Tong Pit","ตองปิด"
"th_TH","Nam Kliang","น้ำเกลี้ยง"
"th_TH","Rung Rawi","รุ่งระวี"
"th_TH","La-o","ละเอาะ"
"th_TH","Po","เป๊าะ"
"th_TH","Bueng Bun","บึงบูรพ์"
"th_TH","Pho Si","โพธิ์ศรี"
"th_TH","Ku","กู่"
"th_TH","Du","ดู่"
"th_TH","Tum","ตูม"
"th_TH","Phimai","พิมาย"
"th_TH","Phimai Nuea","พิมายเหนือ"
"th_TH","Samo","สมอ"
"th_TH","Sawai","สวาย"
"th_TH","Samrong Prasat","สำโรงปราสาท"
"th_TH","Nong Chiang Thun","หนองเชียงทูน"
"th_TH","Non Phek","โนนเพ็ก"
"th_TH","Tamyae","ตำแย"
"th_TH","Phayu","พยุห์"
"th_TH","Phrom Sawat","พรหมสวัสดิ์"
"th_TH","Nong Kha","หนองค้า"
"th_TH","Khok Tan","โคกตาล"
"th_TH","Phrai Phatthana","ไพรพัฒนา"
"th_TH","Dong Rak","ดงรัก"
"th_TH","Takhian Ram","ตะเคียนราม"
"th_TH","Lalom","ละลม"
"th_TH","Huai Ta Mon","ห้วยตามอญ"
"th_TH","Huai Tuekchu","ห้วยตึ๊กชู"
"th_TH","Non Khun","โนนคูณ"
"th_TH","Kut Mueang Ham","กุดเมืองฮาม"
"th_TH","Khon Kam","คอนกาม"
"th_TH","Bueng Bon","บึงบอน"
"th_TH","Yang Chum Yai","ยางชุมใหญ่"
"th_TH","Yang Chum Noi","ยางชุมน้อย"
"th_TH","Lin Fa","ลิ้นฟ้า"
"th_TH","Mueang Khaen","เมืองแคน"
"th_TH","Mueang Khong","เมืองคง"
"th_TH","Phai","ไผ่"
"th_TH","Chik Sang Thong","จิกสังข์ทอง"
"th_TH","Dan","ด่าน"
"th_TH","Du","ดู่"
"th_TH","Bua Hung","บัวหุ่ง"
"th_TH","Som Poi","ส้มป่อย"
"th_TH","Sang Pi","สร้างปี่"
"th_TH","Nong Khae","หนองแค"
"th_TH","Nong Mi","หนองหมี"
"th_TH","Nong Ueng","หนองอึ่ง"
"th_TH","Wan Kham","หว้านคำ"
"th_TH","Phon Yang","โพนยาง"
"th_TH","Duan Yai","ดวนใหญ่"
"th_TH","Thung Sawang","ทุ่งสว่าง"
"th_TH","That","ธาตุ"
"th_TH","Bo Kaeo","บ่อแก้ว"
"th_TH","Bu Sung","บุสูง"
"th_TH","Wang Hin","วังหิน"
"th_TH","Si Samran","ศรีสำราญ"
"th_TH","Sueang Khao","เสื่องข้าว"
"th_TH","Tum","ตูม"
"th_TH","Phing Phuai","พิงพวย"
"th_TH","Si Kaeo","ศรีแก้ว"
"th_TH","Si Non Ngam","ศรีโนนงาม"
"th_TH","Sa Yao","สระเยาว์"
"th_TH","Saphung","สะพุง"
"th_TH","Chot Muang","โจดม่วง"
"th_TH","Kung","กุง"
"th_TH","Khli Kling","คลีกลิ้ง"
"th_TH","Nong Bua Dong","หนองบัวดง"
"th_TH","Mueang Luang","เมืองหลวง"
"th_TH","Kluai Kwang","กล้วยกว้าง"
"th_TH","Chan Saen Chai","จานแสนไชย"
"th_TH","Prasat","ปราสาท"
"th_TH","Phak Mai","ผักไหม"
"th_TH","Huai Thap Than","ห้วยทับทัน"
"th_TH","Khae","แข้"
"th_TH","Khaem","แขม"
"th_TH","Tae","แต้"
"th_TH","Khok Chan","โคกจาน"
"th_TH","Khok Lam","โคกหล่าม"
"th_TH","Pho Chai","โพธิ์ชัย"
"th_TH","Kan Lueang","ก้านเหลือง"
"th_TH","Kamphaeng","กำแพง"
"th_TH","Khayung","ขะยูง"
"th_TH","Ta Ket","ตาเกษ"
"th_TH","Thung Chai","ทุ่งไชย"
"th_TH","Pa Ao","ปะอาว"
"th_TH","Rang Raeng","รังแร้ง"
"th_TH","Sa Kamphaeng Yai","สระกำแพงใหญ่"
"th_TH","Samrong","สำโรง"
"th_TH","Nong Hai","หนองไฮ"
"th_TH","Nong Hang","หนองห้าง"
"th_TH","Hua Chang","หัวช้าง"
"th_TH","I Lam","อี่หล่ำ"
"th_TH","Khemarat","เขมราฐ"
"th_TH","Chiat","เจียด"
"th_TH","Kaeng Nuea","แก้งเหนือ"
"th_TH","Kham Pom","ขามป้อม"
"th_TH","Na Waeng","นาแวง"
"th_TH","Nong Nok Tha","หนองนกทา"
"th_TH","Nong Phue","หนองผือ"
"th_TH","Nong Sim","หนองสิม"
"th_TH","Hua Na","หัวนา"
"th_TH","Khueang Nai","เขื่องใน"
"th_TH","Daeng Mo","แดงหม้อ"
"th_TH","Non Rang","โนนรัง"
"th_TH","Klang Yai","กลางใหญ่"
"th_TH","Ko E","ก่อเอ้"
"th_TH","Kho Thong","ค้อทอง"
"th_TH","Chi Thuan","ชีทวน"
"th_TH","Tha Hai","ท่าไห"
"th_TH","That Noi","ธาตุน้อย"
"th_TH","Na Kham Yai","นาคำใหญ่"
"th_TH","Ban Thai","บ้านไทย"
"th_TH","Ban Kok","บ้านกอก"
"th_TH","Yang Khi Nok","ยางขี้นก"
"th_TH","Si Suk","ศรีสุข"
"th_TH","Sang Tho","สร้างถ่อ"
"th_TH","Sahathat","สหธาตุ"
"th_TH","Nong Lao","หนองเหล่า"
"th_TH","Hua Don","หัวดอน"
"th_TH","Mueang Det","เมืองเดช"
"th_TH","Kaeng","แก้ง"
"th_TH","Non Sombun","โนนสมบูรณ์"
"th_TH","Phon Ngam","โพนงาม"
"th_TH","Klang","กลาง"
"th_TH","Kut Prathai","กุดประทาย"
"th_TH","Kham Khrang","คำครั่ง"
"th_TH","Top Hu","ตบหู"
"th_TH","Tha Pho Si","ท่าโพธิ์ศรี"
"th_TH","Thung Thoeng","ทุ่งเทิง"
"th_TH","Na Charoen","นาเจริญ"
"th_TH","Na Krasaeng","นากระแซง"
"th_TH","Na Suang","นาส่วง"
"th_TH","Bua Ngam","บัวงาม"
"th_TH","Pa Mong","ป่าโมง"
